Iteration	Posterior	Likelihood	Prior	clock_rate[1]	clock_rate[2]	clock_rate[3]	clock_rate[4]	extinction	kappa[1]	kappa[2]	kappa[3]	kappa[4]	Ne[1]	Ne[2]	Ne[3]	Ne[4]	Ne[5]	Ne[6]	Ne[7]	Ne[8]	Ne[9]	Ne[10]	Ne[11]	Ne[12]	Ne[13]	Ne[14]	Ne[15]	Ne[16]	Ne[17]	Ne[18]	Ne[19]	relativeExtinction	root	speciation
2750	-3025.01	-2845.65	-179.356	0.000217867	0.000732934	0.000953217	0.00115521	0.2739619	3.27855	4.32152	2.13393	1.67953	10	10	10	10	10	10	10	10	10	10	31.483	32.9266	21.8	22.2652	207.507	354.904	4.13716	120.994	5.91013	0.3126151	8.272924	0.8763554
2760	-3018.32	-2844.62	-173.699	0.000169306	0.00056925	0.000513381	0.000848031	0.2800483	3.79204	1.46712	1.63143	1.33976	10	10	10	10	10	10	10	10	10	10	32.2994	91.5531	55.8916	106.881	66.8696	211.934	3.38555	206.202	4.53622	0.6446985	8.272924	0.4343864
2770	-3031.81	-2848.29	-183.525	0.000169592	0.000622035	0.000807371	0.000879991	0.5477983	1.43361	4.11556	1.45978	1.20272	10	10	10	10	10	10	10	10	10	10	204.186	9.94847	180.811	391.09	59.786	137.646	6.03817	50.4499	7.66714	0.5119095	8.272924	1.070108
2780	-3030.95	-2840.95	-190.008	0.000250784	0.000498118	0.000743132	0.00115863	0.2708045	1.25553	2.90147	1.91769	1.28189	10	10	10	10	10	10	10	10	10	10	82.405	108.397	19.227	219.561	180.979	90.8893	5.55876	24.6273	9.14571	0.3473457	8.272924	0.7796397
2790	-3024.75	-2842.53	-182.223	0.000241856	0.000432851	0.000921292	0.00108341	0.9104003	4.71988	3.04429	0.670433	1.57618	10	10	10	10	10	10	10	10	10	10	40.3488	17.2127	83.8322	1.08061	376.887	155.786	4.90048	371.857	8.28747	0.8347242	8.272924	1.09066
2800	-3022.18	-2842.93	-179.251	0.000167868	0.000437646	0.00101172	0.000912712	0.07664212	2.06541	2.83994	3.58983	1.3424	10	10	10	10	10	10	10	10	10	10	171.5	91.1984	298.521	268.829	208.61	40.2775	6.40782	67.2469	4.22234	0.2161213	8.272924	0.3546254
2810	-2993.01	-2838.68	-154.335	0.000350526	0.000542257	0.000723488	0.00111847	0.07215443	1.26161	3.22345	1.69469	1.40897	10	10	10	10	10	10	10	10	10	10	122.675	40.155	58.3421	122.844	131.468	183.608	1.54032	108.685	2.55967	0.149602	8.272924	0.4823093
2820	-2996.6	-2841.87	-154.731	0.000218721	0.000616193	0.000636667	0.000898481	0.03272585	3.59808	0.841131	0.89611	1.31735	10	10	10	10	10	10	10	10	10	10	141.142	47.2067	77.9528	58.2744	105.029	20.7233	5.54155	42.8302	2.32422	0.0627	8.272924	0.5219434
2830	-3015.82	-2840.2	-175.616	0.000214186	0.000616862	0.000587851	0.00116771	0.06958243	3.55517	3.23166	2.33522	2.25891	10	10	10	10	10	10	10	10	10	10	29.0194	258.466	63.1943	107.176	142.701	176.123	1.87709	64.0836	4.72831	0.2065218	8.272924	0.3369253
2840	-3023.57	-2847.7	-175.863	0.000118563	0.000451933	0.00102882	0.000977576	0.05767531	4.15326	4.46654	1.79681	0.847198	10	10	10	10	10	10	10	10	10	10	86.8138	145.303	115.581	67.2408	68.6836	173.258	4.70182	189.205	4.51139	0.08521783	8.272924	0.6767987
2850	-3027.7	-2840.34	-187.363	0.000231655	0.000670083	0.000604621	0.000925126	0.4243098	1.51012	3.80889	2.41447	1.14252	10	10	10	10	10	10	10	10	10	10	109.751	91.3575	246.612	30.4837	229.678	31.7082	11.3687	38.2516	6.37958	0.534591	8.272924	0.7937092
2860	-3035.26	-2846.64	-188.621	0.000188395	0.000333819	0.000510588	0.00140034	0.5227538	3.24392	2.71763	1.05861	1.17606	10	10	10	10	10	10	10	10	10	10	267.765	101.67	101.802	69.3891	25.1878	155.975	9.29655	296.416	3.52187	0.499934	8.272924	1.045646
2870	-3017.77	-2845.27	-172.506	0.000374701	0.000485044	0.000758196	0.00116465	0.5583957	3.71634	2.03798	3.43027	1.35678	10	10	10	10	10	10	10	10	10	10	107.102	11.5997	45.5849	59.0175	44.3444	54.1527	8.13932	50.9059	2.56163	0.5036228	8.272924	1.108758
2880	-3006.14	-2838.64	-167.497	0.000282618	0.00036708	0.000845038	0.00114616	0.3614515	1.44931	8.35236	3.36078	1.45474	10	10	10	10	10	10	10	10	10	10	109.058	84.1238	75.2902	11.3166	30.5759	186.687	2.60462	187.553	2.87759	0.4811693	8.272924	0.7511941
2890	-3023.59	-2841.77	-181.817	0.000239662	0.000414297	0.000811645	0.00119637	0.0232343	4.62698	2.78561	1.62622	1.13408	10	10	10	10	10	10	10	10	10	10	249.995	90.52	44.9005	150.126	54.4316	94.0367	3.93281	35.6628	6.13577	0.03697467	8.272924	0.6283844
2900	-3023.37	-2847.74	-175.634	0.000186528	0.000500345	0.000644098	0.000819971	0.1729439	0.906842	6.53063	0.457278	1.25297	10	10	10	10	10	10	10	10	10	10	36.1801	18.399	20.8102	148.376	63.3616	70.013	6.25989	12.6982	2.76436	0.3063642	8.272924	0.5645041
2910	-3017.92	-2838.91	-179.009	0.000273045	0.000605506	0.000699574	0.00123417	0.01817972	3.20835	4.53485	3.64477	1.74382	10	10	10	10	10	10	10	10	10	10	67.0961	93.8515	106.012	66.9967	185.609	72.3381	3.78378	205.178	3.80659	0.03724725	8.272924	0.4880823
2920	-3021.23	-2843.16	-178.073	0.000339426	0.000573253	0.000845719	0.00114179	0.9621825	0.889713	2.64406	1.14895	1.35889	10	10	10	10	10	10	10	10	10	10	23.5161	124.451	23.7693	125.062	183.956	39.3774	11.4848	126.194	3.1642	0.6503569	8.272924	1.479469
2930	-3015.36	-2838.25	-177.103	0.000283875	0.000660927	0.000554718	0.000990243	0.1624428	3.16051	1.41224	1.39033	1.7503	10	10	10	10	10	10	10	10	10	10	51.9903	6.11397	285.425	12.7165	30.2728	130.796	8.11932	174.519	3.77765	0.3024689	8.272924	0.5370563
2940	-3016.19	-2837.62	-178.569	0.000207727	0.000396674	0.000816309	0.000953953	0.214933	5.52303	5.09116	1.22062	1.54665	10	10	10	10	10	10	10	10	10	10	9.15686	59.3472	87.2414	61.5598	67.6533	66.8468	3.98073	56.7341	5.10145	0.4271572	8.272924	0.5031707
2950	-3018.54	-2855.25	-163.291	0.00032979	0.000634774	0.000513665	0.000898797	0.1635352	2.49389	6.29289	1.40721	1.64605	10	10	10	10	10	10	10	10	10	10	47.345	28.2053	24.2334	48.5163	116.352	137.329	1.90869	7.50722	3.2699	0.2576047	8.272924	0.63483
2960	-3030.06	-2844.81	-185.244	0.000340614	0.000489729	0.000478066	0.000797764	0.08810702	4.102	4.12373	1.7234	1.64812	10	10	10	10	10	10	10	10	10	10	34.0647	24.7189	16.1459	35.3493	26.2326	132.322	4.2443	95.6893	6.25023	0.236487	8.272924	0.3725661
2970	-3015.24	-2839.19	-176.054	0.000308234	0.000502596	0.000820326	0.00116218	0.2131979	2.38382	4.09342	2.34373	1.55009	10	10	10	10	10	10	10	10	10	10	475.219	131.847	52.8588	100.53	73.2968	328.262	2.13489	59.9705	8.42676	0.3124394	8.272924	0.6823654
2980	-3009.03	-2837.63	-171.403	0.000393991	0.000540298	0.000476668	0.00109871	0.01071549	3.34696	10.08	2.60195	1.41357	10	10	10	10	10	10	10	10	10	10	239.597	28.8318	53.4349	87.798	100.3	21.1124	1.89389	27.0311	8.32068	0.02274279	8.272924	0.4711599
2990	-3007.93	-2842.3	-165.624	0.000361938	0.000411673	0.000961713	0.000988464	0.09346179	0.801116	2.55911	1.58877	1.53246	10	10	10	10	10	10	10	10	10	10	77.0027	55.3343	66.3003	4.88171	32.14	61.8318	2.71114	90.216	7.5705	0.1488085	8.272924	0.6280676
3000	-3003.27	-2848.42	-154.857	0.00027917	0.00053603	0.00051422	0.000793559	0.0338209	1.5765	1.96157	0.487145	1.22204	10	10	10	10	10	10	10	10	10	10	153.422	26.9501	39.74	13.5493	227.228	78.9041	1.52358	78.6913	2.77176	0.076778	8.272924	0.4405025
