Iteration	Replicate_ID	Posterior	Likelihood	Prior	clock_rate[1]	clock_rate[2]	clock_rate[3]	clock_rate[4]	extinction	kappa[1]	kappa[2]	kappa[3]	kappa[4]	Ne[1]	Ne[2]	Ne[3]	Ne[4]	Ne[5]	Ne[6]	Ne[7]	Ne[8]	Ne[9]	Ne[10]	Ne[11]	Ne[12]	Ne[13]	Ne[14]	Ne[15]	Ne[16]	Ne[17]	Ne[18]	Ne[19]	relativeExtinction	root	speciation
450	1	-3012.24	-2849.55	-162.693	0.00024907	0.000712763	0.000877647	0.00116259	0.6188205	2.14598	2.30697	2.40484	1.53235	10	10	10	10	10	10	10	10	10	10	21.8361	87.7708	90.9963	1.86371	52.7111	2.81681	23.1074	19.0025	2.96374	0.8472906	8.272924	0.7303521
451	1	-3010.12	-2848.5	-161.618	0.000161455	0.000712256	0.00068039	0.000884795	0.04478385	1.21983	3.15328	1.50445	1.47231	10	10	10	10	10	10	10	10	10	10	18.3668	172.805	113.227	127.066	12.7818	3.48191	126.444	41.5194	5.08885	0.09153526	8.272924	0.4892524
452	1	-3010.14	-2837.37	-172.764	0.00026823	0.000565409	0.000817522	0.00105532	0.1083552	1.26128	1.01813	3.81267	1.64883	10	10	10	10	10	10	10	10	10	10	7.67006	35.598	15.6649	7.79233	3.51597	17.686	64.595	153.818	3.23441	0.2819488	8.272924	0.384308
453	1	-3025.65	-2854.33	-171.32	0.000206424	0.000661234	0.000713393	0.000601541	0.05584722	1.65642	1.73301	1.15691	1.491	10	10	10	10	10	10	10	10	10	10	46.817	25.5845	203.322	101.973	19.6912	4.42761	16.6629	113.243	3.35822	0.1244799	8.272924	0.4486444
454	1	-3026.8	-2850.15	-176.649	0.000222454	0.00083882	0.000798845	0.000843335	0.5163336	3.19813	5.85688	0.879358	1.6095	10	10	10	10	10	10	10	10	10	10	27.8822	469.516	218.29	10.7343	227.386	3.29883	246.177	109.098	5.18044	0.5346526	8.272924	0.9657367
455	1	-3014.46	-2845.11	-169.345	0.000383067	0.000317495	0.000657368	0.0010164	0.699961	0.867088	1.86653	1.62736	1.23682	10	10	10	10	10	10	10	10	10	10	191.903	315.278	108.392	40.4358	17.4784	3.15979	168.029	9.41264	3.29528	0.6792079	8.272924	1.030555
456	1	-2997.9	-2838.11	-159.799	0.000357028	0.000641669	0.000623166	0.00104739	0.6917483	4.33717	2.19771	1.46891	1.44493	10	10	10	10	10	10	10	10	10	10	242.821	595.116	24.8414	39.4631	58.575	1.10999	7.36165	313.76	3.43127	0.6243907	8.272924	1.107877
457	1	-3002.7	-2842.14	-160.554	0.000167904	0.000576062	0.000880306	0.00132376	0.06994332	1.49987	3.85274	2.61821	0.90713	10	10	10	10	10	10	10	10	10	10	132.516	275.589	122.467	53.5211	62.2359	3.25248	36.0302	54.8409	3.16786	0.13556	8.272924	0.5159583
458	1	-3023.24	-2841.48	-181.758	0.000259254	0.000563934	0.000706336	0.000850723	0.005739917	2.87289	5.12924	2.06923	2.29299	10	10	10	10	10	10	10	10	10	10	127.212	66.3007	54.0154	70.4938	281.297	5.67112	35.9471	28.7618	7.18599	0.008669809	8.272924	0.6620581
459	1	-3009.19	-2834.97	-174.213	0.000279766	0.000576658	0.000801133	0.000778312	0.04687428	2.47095	2.98554	1.56549	1.61186	10	10	10	10	10	10	10	10	10	10	113.354	66.9541	18.6042	43.3994	33.0989	7.84653	124.762	10.4741	2.04293	0.08859561	8.272924	0.5290813
460	1	-3008.01	-2837.91	-170.097	0.000222094	0.000767895	0.000702847	0.000829896	0.186423	2.76567	3.61256	2.85217	1.63726	10	10	10	10	10	10	10	10	10	10	29.5389	57.2142	35.634	37.2175	100.614	3.47009	56.7821	161.392	4.4988	0.3740331	8.272924	0.498413
461	1	-3006.73	-2840.58	-166.143	0.000345937	0.000546554	0.000722867	0.000687753	0.9977841	1.34044	2.78807	1.97747	2.01517	10	10	10	10	10	10	10	10	10	10	466.849	169.155	159.069	166.332	30.0598	2.04717	27.155	21.1419	5.46706	0.7800759	8.272924	1.279086
462	1	-3025.96	-2845.41	-180.55	0.00043873	0.000224363	0.000564063	0.000816282	0.5928545	4.22208	1.92255	2.17533	0.973935	10	10	10	10	10	10	10	10	10	10	12.5467	17.4413	308.007	187.737	248.817	7.05695	238.947	35.8176	2.66974	0.6899971	8.272924	0.859213
463	1	-3003.02	-2836.22	-166.807	0.000334367	0.000770338	0.000853474	0.000796669	0.1927264	1.36728	1.68647	2.12711	1.27543	10	10	10	10	10	10	10	10	10	10	102.519	10.6887	21.8984	23.2891	56.0432	2.74488	18.7692	44.0611	4.21104	0.3203478	8.272924	0.6016161
464	1	-3015.33	-2840.67	-174.661	0.000413666	0.000330019	0.000646707	0.000888429	0.5778724	3.18329	2.59433	2.80514	1.95413	10	10	10	10	10	10	10	10	10	10	177.684	39.6455	19.9473	164.873	209.859	4.55363	12.028	106.536	4.46243	0.8398325	8.272924	0.6880806
465	1	-3007.78	-2838.05	-169.732	0.000339108	0.000547584	0.000798396	0.000848915	0.1121394	1.56215	2.91158	1.53401	1.31961	10	10	10	10	10	10	10	10	10	10	3.83186	76.2663	62.2947	23.3246	142.308	3.70113	157.297	38.1725	4.27823	0.1801087	8.272924	0.6226206
466	1	-3013.31	-2842.19	-171.117	0.000413504	0.000644057	0.000716431	0.00108567	0.2069751	2.56428	1.71272	1.38206	1.18269	10	10	10	10	10	10	10	10	10	10	120.443	27.7887	157.515	93.6199	114.715	3.21713	151.988	140.081	4.02956	0.2676718	8.272924	0.7732423
467	1	-3019.31	-2835.97	-183.337	0.000263249	0.000730158	0.000514076	0.000828842	0.3029019	1.00574	4.25845	1.79585	1.05691	10	10	10	10	10	10	10	10	10	10	110.214	20.0642	169.783	167.746	252.34	12.1134	65.403	158.264	3.39449	0.4210808	8.272924	0.7193438
468	1	-3024.21	-2842.03	-182.188	0.000379511	0.000396393	0.000471965	0.00111633	0.1474571	2.83654	2.53222	1.74694	1.1746	10	10	10	10	10	10	10	10	10	10	69.8839	56.2789	245.109	384.382	73.4085	7.18948	116.355	27.3429	5.10485	0.2897339	8.272924	0.5089399
469	1	-3022.15	-2841.71	-180.441	0.000211419	0.000346907	0.0006488	0.000894718	0.04025189	3.09417	2.75895	4.33465	0.942706	10	10	10	10	10	10	10	10	10	10	13.9194	169.601	127.898	15.3916	12.2788	6.0622	84.7188	26.6339	4.93343	0.09271157	8.272924	0.4341625
470	1	-3031.95	-2846.04	-185.912	0.000199281	0.000530697	0.000963087	0.000716356	0.1845659	2.29173	2.06967	0.717023	1.03837	10	10	10	10	10	10	10	10	10	10	249.194	41.222	148.961	36.3743	32.9068	5.81588	109.732	182.161	3.78838	0.3002096	8.272924	0.6147902
471	1	-3013.89	-2846.98	-166.916	0.000220976	0.000616213	0.000736219	0.000547778	0.3919827	1.59364	2.7396	1.62042	1.99425	10	10	10	10	10	10	10	10	10	10	181.579	118.459	254.994	35.9692	151.965	2.19972	256.377	102.951	5.31368	0.4954458	8.272924	0.7911716
472	1	-3024.08	-2840.52	-183.558	0.000178597	0.000518522	0.000550251	0.00065102	0.2843291	5.64477	3.86122	0.930796	2.22757	10	10	10	10	10	10	10	10	10	10	143.238	70.1725	111.347	337.984	14.5958	1.96695	11.8574	22.1443	9.79749	0.495439	8.272924	0.5738934
473	1	-3005.36	-2840.7	-164.661	0.000257236	0.000716031	0.000652801	0.000785827	0.4202145	1.89648	2.57261	1.45163	0.999343	10	10	10	10	10	10	10	10	10	10	73.4641	29.3271	589.803	107.369	12.2088	2.91737	119.755	19.7482	5.08139	0.5414052	8.272924	0.7761553
474	1	-3027.09	-2842.64	-184.447	0.000214575	0.000544263	0.000333576	0.000857508	0.2085028	4.72027	7.28985	0.843062	1.20208	10	10	10	10	10	10	10	10	10	10	25.6355	14.2857	15.6243	107.471	62.2156	3.06956	19.3883	120.81	6.43923	0.3984299	8.272924	0.5233111
475	1	-3025.95	-2839.41	-186.534	9.4635e-05	0.000573118	0.000578785	0.000951213	0.3011574	2.85254	4.87184	1.50913	0.887903	10	10	10	10	10	10	10	10	10	10	49.8645	42.9981	119.071	80.3346	42.4478	6.51349	88.6716	48.3664	6.097	0.4705665	8.272924	0.639989
476	1	-3011.89	-2836.2	-175.686	7.894e-05	0.000499232	0.00072855	0.00113375	0.2112539	2.4857	3.38907	1.26294	1.774	10	10	10	10	10	10	10	10	10	10	65.9405	40.357	35.2031	245.314	48.5772	1.86461	114.114	300.877	9.53867	0.4052076	8.272924	0.5213474
477	1	-3026.43	-2842.32	-184.111	0.000165756	0.000684442	0.000381365	0.000760513	0.0274401	9.58672	9.50538	2.19465	1.12232	10	10	10	10	10	10	10	10	10	10	56.5829	95.6292	8.12298	53.4467	137.28	1.3976	28.6469	76.5002	5.64695	0.05737933	8.272924	0.4782228
478	1	-3031.31	-2862.3	-169.004	0.000208654	0.000671297	0.000576043	0.00087372	0.1199816	0.7699	2.10472	3.38724	1.41732	10	10	10	10	10	10	10	10	10	10	9.92581	114.698	44.5981	74.0648	3.46378	2.36811	99.9006	95.0441	5.93621	0.2139492	8.272924	0.5607948
479	1	-3034.24	-2843.47	-190.772	0.000331712	0.000521564	0.000505274	0.000779014	0.06052148	1.23401	2.63958	2.69586	1.88845	10	10	10	10	10	10	10	10	10	10	27.8765	50.9959	135.115	57.9282	265.867	16.1974	24.1777	11.2361	7.10574	0.1227971	8.272924	0.4928576
480	1	-3029.76	-2844.9	-184.856	0.00025629	0.000704324	0.000572709	0.000992989	0.1681359	5.8232	2.78143	2.11713	2.51027	10	10	10	10	10	10	10	10	10	10	10.7161	205.94	29.0239	249.385	135.507	12.8643	39.2195	14.5189	3.17789	0.3222892	8.272924	0.5216927
481	1	-3026.69	-2837.97	-188.72	0.000294763	0.000553711	0.000610626	0.00108135	0.2672814	1.88281	3.16384	3.93242	1.31322	10	10	10	10	10	10	10	10	10	10	105.229	22.7491	26.3671	17.0136	255.641	6.7343	212.481	104.88	8.7395	0.4076235	8.272924	0.6557065
482	1	-3024.73	-2840.7	-184.033	0.000283962	0.000606028	0.000476627	0.000838355	1.09524	2.07734	2.57721	2.75516	2.18381	10	10	10	10	10	10	10	10	10	10	38.7783	247.616	41.863	110.229	5.87374	5.67561	281.699	124.758	4.89063	0.7598429	8.272924	1.441403
483	1	-3024.55	-2840.61	-183.94	0.000227708	0.000885178	0.00068564	0.00104867	0.03180554	2.14975	5.64731	2.20206	2.066	10	10	10	10	10	10	10	10	10	10	231.168	36.7955	13.2454	32.4864	199.926	4.90494	73.4221	97.7871	6.43488	0.0754264	8.272924	0.4216766
484	1	-3022.51	-2840.6	-181.911	0.000190416	0.000892362	0.000608203	0.000946416	0.8785233	2.17931	2.68427	1.75188	1.59564	10	10	10	10	10	10	10	10	10	10	109.321	81.3007	13.5582	156.89	25.9992	4.86249	316.748	310.681	5.43562	0.8969407	8.272924	0.9794665
485	1	-3027.99	-2849.34	-178.658	0.000305443	0.000581616	0.00103241	0.000756351	0.6383646	1.46377	3.1758	1.69013	1.90415	10	10	10	10	10	10	10	10	10	10	312.688	144.136	42.3963	57.9611	55.5413	3.09022	109.546	153.347	6.66578	0.7043634	8.272924	0.9063
486	1	-3002.63	-2834.27	-168.358	0.000231464	0.000436936	0.000614911	0.000756997	0.1554013	0.677068	5.19625	1.33637	1.49176	10	10	10	10	10	10	10	10	10	10	76.1216	247.77	212.719	44.6509	350.868	6.06705	274.822	0.0832071	3.93222	0.2253362	8.272924	0.6896421
487	1	-3033.43	-2845.5	-187.928	0.000225242	0.000462331	0.000620311	0.000773114	0.1284228	4.41738	1.72565	3.60297	0.766552	10	10	10	10	10	10	10	10	10	10	51.6581	53.7216	95.1621	64.5236	17.2744	8.82295	148.152	66.0753	4.85114	0.2971872	8.272924	0.4321278
488	1	-3023.7	-2839.91	-183.793	0.000199488	0.000308387	0.000566232	0.000822378	0.1224927	1.94634	5.12881	1.75806	2.56393	10	10	10	10	10	10	10	10	10	10	20.5631	21.5953	225.377	82.2945	327.279	4.19954	5.75356	90.2384	5.91641	0.2512578	8.272924	0.487518
489	1	-3019.59	-2835.85	-183.734	0.000203915	0.000637464	0.00075615	0.00104566	1.030856	2.2897	1.91104	2.05237	1.23995	10	10	10	10	10	10	10	10	10	10	161.182	59.1116	183.688	340.975	124.596	2.78421	31.0712	211.368	4.9833	0.8318175	8.272924	1.239282
490	1	-3028.8	-2843.63	-185.165	0.00024523	0.000518241	0.000678413	0.000929352	0.1084926	4.26034	4.4738	2.08841	0.957953	10	10	10	10	10	10	10	10	10	10	271.499	28.8669	42.7303	281.121	154.103	8.88483	79.2904	14.0824	3.07638	0.219568	8.272924	0.4941185
491	1	-3023.19	-2836.63	-186.569	0.000202272	0.000627789	0.000705465	0.000826631	0.4327805	1.57027	3.30946	3.09716	2.61781	10	10	10	10	10	10	10	10	10	10	69.6485	67.0857	33.1559	57.4344	57.6455	14.77	23.4854	100.73	2.70716	0.4765561	8.272924	0.9081418
492	1	-3034.21	-2849.56	-184.65	0.000353238	0.000635528	0.000799939	0.00108769	0.003445644	3.86745	5.82184	0.471754	1.69234	10	10	10	10	10	10	10	10	10	10	85.6699	99.525	41.2059	265.826	276.938	6.42303	34.7192	32.5435	3.69532	0.007662633	8.272924	0.4496685
493	1	-3041.79	-2852.74	-189.047	0.000177313	0.000308881	0.000720176	0.00114719	0.2334778	2.58447	1.92145	1.04731	1.28699	10	10	10	10	10	10	10	10	10	10	41.8835	342.683	121.052	58.6067	15.9852	8.65845	15.2646	182.814	5.05945	0.3517157	8.272924	0.6638252
494	1	-3031.53	-2844.49	-187.039	0.000105075	0.000479597	0.00100223	0.000846596	0.5693354	2.01147	2.28947	1.43141	1.23802	10	10	10	10	10	10	10	10	10	10	166.598	45.3057	17.3633	5.02916	167.132	4.71342	178.125	115.035	10.9054	0.725999	8.272924	0.7842097
495	1	-3039.62	-2846.05	-193.57	0.000280677	0.000411452	0.00075146	0.000809067	0.07193268	0.922295	1.764	2.10507	1.12368	10	10	10	10	10	10	10	10	10	10	18.1509	140.342	18.7408	54.9517	65.696	171.641	60.3687	17.422	3.96389	0.1705079	8.272924	0.421873
496	1	-3053	-2849.28	-203.721	0.000302153	0.000380354	0.000793006	0.000850232	0.02767585	0.673118	1.63221	1.55366	1.40947	10	10	10	10	10	10	10	10	10	10	91.7815	141.445	11.3227	175.144	418.325	149.551	217.347	30.3702	9.19919	0.06032772	8.272924	0.4587585
497	1	-3028.54	-2845.51	-183.03	0.000346903	0.000270749	0.000885522	0.000619198	0.01914871	2.00157	4.12061	1.5852	1.40653	10	10	10	10	10	10	10	10	10	10	3.13744	45.3246	128.604	102.864	20.5906	73.751	11.0322	79.109	5.82212	0.04414985	8.272924	0.4337209
498	1	-3055.74	-2849.71	-206.031	0.00027319	0.00058168	0.000590619	0.000510945	0.8053239	2.1737	5.29373	2.83232	1.20684	10	10	10	10	10	10	10	10	10	10	5.04992	146.353	373.527	104.317	26.1642	44.1116	42.507	293.926	9.83508	0.7639234	8.272924	1.054195
499	1	-3036.91	-2845.03	-191.878	0.000192367	0.000433159	0.00080161	0.000825117	0.8569641	3.16251	1.478	2.1106	1.89253	10	10	10	10	10	10	10	10	10	10	12.1352	68.0855	9.55587	23.6353	4.29849	296.87	56.3478	454.614	5.36526	0.6965872	8.272924	1.230232
500	1	-3018.68	-2845.25	-173.432	0.00025981	0.000481595	0.000672533	0.000851646	0.06488834	3.34193	1.85029	2.19021	0.598578	10	10	10	10	10	10	10	10	10	10	110.544	44.7302	5.24547	35.9377	5.54249	21.8814	33.8731	26.9664	3.6892	0.1399287	8.272924	0.4637244
501	1	-3035.74	-2849.74	-186.001	0.000297964	0.000501455	0.000346851	0.000639691	0.05686488	1.53391	4.05	2.72267	1.23735	10	10	10	10	10	10	10	10	10	10	130.795	58.8272	42.6974	89.2756	6.19904	65.4339	41.0738	21.0956	2.15119	0.1462097	8.272924	0.3889269
502	1	-3028.27	-2847.79	-180.486	0.000159154	0.000480751	0.000399312	0.000755036	0.3544295	1.28996	2.97659	3.59016	1.21211	10	10	10	10	10	10	10	10	10	10	20.4672	32.8516	46.8051	136.913	55.9096	12.7052	151.691	74.8752	2.86616	0.4298203	8.272924	0.8245991
503	1	-3034.27	-2847.63	-186.643	0.000328373	0.000470639	0.000575835	0.00059226	0.12968	3.03676	5.38982	2.45508	1.17651	10	10	10	10	10	10	10	10	10	10	8.37402	34.5824	116.936	41.2289	30.3722	47.0319	49.4757	146.218	2.78858	0.1690084	8.272924	0.7672992
504	1	-3026.59	-2847.15	-179.436	0.000192	0.000319048	0.000745579	0.000691816	0.05379282	0.947561	2.88924	2.6811	0.803975	10	10	10	10	10	10	10	10	10	10	12.6814	45.2617	59.9076	136.587	105.085	102.813	117.516	34.8975	2.61466	0.1090363	8.272924	0.4933477
505	1	-3045.59	-2850.66	-194.934	0.000283049	0.000343508	0.000599283	0.000956719	0.06747117	2.73023	3.28073	1.34906	1.70087	10	10	10	10	10	10	10	10	10	10	63.255	35.1868	45.8542	15.8509	192.141	60.2882	138.379	39.3171	5.28189	0.09344724	8.272924	0.7220242
506	1	-3037.83	-2842.99	-194.841	0.000184253	0.000315056	0.000889312	0.00070678	0.0623437	2.57068	1.77124	1.09045	2.20699	10	10	10	10	10	10	10	10	10	10	37.3692	17.1744	34.2158	129.352	70.6667	54.2568	196.531	13.0563	6.13462	0.1326172	8.272924	0.4701028
507	1	-3035.57	-2845.54	-190.025	0.000134304	0.000678236	0.000722909	0.000658608	0.04564979	2.75349	2.76038	2.19205	1.51374	10	10	10	10	10	10	10	10	10	10	33.1722	77.8258	46.4539	90.9939	146.336	139.371	23.4421	175.833	6.76333	0.1255927	8.272924	0.3634749
508	1	-3051.27	-2855.03	-196.248	0.000287673	0.000515677	0.000412972	0.000466835	0.005398361	1.49567	2.32025	0.53945	1.83525	10	10	10	10	10	10	10	10	10	10	87.4443	9.08409	27.0007	25.401	26.5629	284.901	138.259	43.0222	8.07626	0.01291888	8.272924	0.417866
509	1	-3038.23	-2846.17	-192.066	0.000343956	0.000417049	0.000466244	0.00073402	0.001425048	4.47078	6.22008	2.3946	1.52656	10	10	10	10	10	10	10	10	10	10	86.6568	12.4148	6.01152	36.6711	117.522	77.5097	642.912	145.85	4.05581	0.002851505	8.272924	0.4997529
510	1	-3028.78	-2846.55	-182.234	0.000187771	0.000512973	0.000947217	0.000829009	0.445049	1.01794	2.73814	0.937387	1.80477	10	10	10	10	10	10	10	10	10	10	59.3324	1.6181	49.7968	105.282	476.24	327.021	50.6086	220.617	4.73935	0.5288277	8.272924	0.8415765
511	1	-3024.03	-2851.42	-172.615	0.000243106	0.000415804	0.00117667	0.000705585	0.2859841	2.7569	6.19609	0.554602	2.05269	10	10	10	10	10	10	10	10	10	10	183.203	1.63953	48.7123	277.972	101.358	79.2046	63.7519	365.802	4.15625	0.4595928	8.272924	0.6222554
512	1	-3025.07	-2846.94	-178.136	0.000141773	0.000385467	0.000780177	0.000826831	0.1458259	1.28341	3.7561	2.28501	1.58126	10	10	10	10	10	10	10	10	10	10	75.7993	2.37207	97.9753	28.9181	5.50228	172.259	209.439	21.1506	4.48577	0.2490977	8.272924	0.5854168
513	1	-3027.53	-2840.09	-187.439	0.000226213	0.000609564	0.000954431	0.000893666	0.8929752	1.84285	2.99997	1.36344	1.84951	10	10	10	10	10	10	10	10	10	10	96.4864	28.5748	334.74	44.3599	15.5631	24.7945	165.409	123.708	3.95295	0.6217534	8.272924	1.436221
514	1	-3032.41	-2845.88	-186.539	0.000226314	0.000563264	0.00100573	0.000749149	0.4686377	1.54634	4.78432	3.1512	1.24542	10	10	10	10	10	10	10	10	10	10	22.347	7.73156	98.7596	216.993	277.951	164.452	26.3194	97.5443	4.82253	0.4977808	8.272924	0.941454
515	1	-3028.9	-2845.9	-182.991	0.000229586	0.000413345	0.000645264	0.000989659	0.06424007	2.52871	3.02047	1.52132	1.61008	10	10	10	10	10	10	10	10	10	10	96.8673	92.8083	52.4111	35.6183	98.1356	263.086	54.1782	4.64748	4.91452	0.1439284	8.272924	0.4463336
516	1	-3028.83	-2852.99	-175.838	0.000240145	0.000629923	0.000968081	0.000901239	0.1606326	1.47433	3.69234	1.96882	0.755603	10	10	10	10	10	10	10	10	10	10	25.2511	53.3336	151.282	239.209	62.9644	15.5506	52.7724	4.08073	1.82807	0.3425756	8.272924	0.4688969
517	1	-3019.16	-2836.47	-182.696	0.000266699	0.00062355	0.00050051	0.000984828	0.9200052	2.35638	2.60061	1.14928	1.64468	10	10	10	10	10	10	10	10	10	10	439.666	72.832	6.95692	18.508	129.596	17.3513	88.6264	10.7117	5.02716	0.7817447	8.272924	1.176861
518	1	-3029.28	-2844.18	-185.102	0.000115672	0.000525875	0.00128334	0.000725116	0.3492944	1.20438	4.11233	1.53129	2.40641	10	10	10	10	10	10	10	10	10	10	234.098	43.4089	11.3239	19.7274	291.611	182.373	84.8697	174.509	3.27143	0.4899048	8.272924	0.7129843
519	1	-3018.24	-2843.92	-174.325	0.000257843	0.000640034	0.000782171	0.000975169	0.3055781	0.91849	4.15323	1.02251	1.00411	10	10	10	10	10	10	10	10	10	10	31.8816	185.65	4.95977	34.8361	119.438	89.6427	139.939	222.54	4.43603	0.3695072	8.272924	0.8269882
520	1	-3020.79	-2845.04	-175.743	0.000220978	0.00100245	0.000508511	0.000818251	0.2668365	0.861585	3.28116	0.792229	1.56606	10	10	10	10	10	10	10	10	10	10	520.312	69.9532	3.41076	277.261	23.0111	272.211	72.3057	16.5198	3.34412	0.4093082	8.272924	0.6519207
521	1	-3030.14	-2846.9	-183.24	0.000261063	0.000569281	0.00109385	0.00096334	0.006536868	3.31205	1.30678	1.59627	3.13701	10	10	10	10	10	10	10	10	10	10	85.9209	68.7569	8.10169	30.9868	96.6318	12.3823	12.9259	94.6837	4.06416	0.01352738	8.272924	0.4832325
522	1	-3015.54	-2839.88	-175.659	0.000193951	0.000798524	0.000896398	0.000989114	0.1384113	2.58651	2.4056	2.95138	1.6545	10	10	10	10	10	10	10	10	10	10	31.3885	152.586	5.21902	103.028	40.6498	29.0131	42.3029	95.1398	5.07601	0.3093351	8.272924	0.4474479
523	1	-3013.77	-2843.5	-170.27	0.000172411	0.000711554	0.000668546	0.00117127	0.1158967	2.39302	2.4368	1.1031	0.895443	10	10	10	10	10	10	10	10	10	10	316.952	261.864	10.4302	55.5854	39.2254	101.283	372.124	28.7453	2.95735	0.2265626	8.272924	0.5115438
524	1	-3035.42	-2848.89	-186.525	0.000313739	0.000423713	0.00110826	0.000907821	0.4641361	1.86287	2.89085	1.14288	1.30005	10	10	10	10	10	10	10	10	10	10	22.0849	137.363	6.90871	328.559	155.968	136.931	158.858	139.601	5.76716	0.5267834	8.272924	0.8810759
525	1	-3028.08	-2844.24	-183.845	0.000319741	0.000234425	0.000533398	0.001212	0.4144025	1.0559	3.13729	2.81918	1.02193	10	10	10	10	10	10	10	10	10	10	114.377	73.1808	4.58256	30.519	45.239	63.0897	428.626	88.0243	14.9373	0.4835374	8.272924	0.8570226
526	1	-3012.91	-2842.45	-170.464	0.000395662	0.000647994	0.000606633	0.00103895	1.273734	1.13229	1.84786	3.18292	0.963202	10	10	10	10	10	10	10	10	10	10	103.13	76.6449	2.49692	66.8158	75.037	23.7674	227.28	49.7823	4.46905	0.6913095	8.272924	1.842495
527	1	-3012.56	-2836.76	-175.799	0.000210917	0.000512259	0.000703391	0.00111081	0.01876279	4.08053	4.65226	2.21737	1.07101	10	10	10	10	10	10	10	10	10	10	76.9729	14.2371	3.42514	416.333	28.8045	63.2993	67.4672	189.519	5.33405	0.02778823	8.272924	0.6752064
528	1	-3015.62	-2840.74	-174.877	0.00020193	0.000364504	0.000732947	0.00108404	0.2244916	3.75291	4.11352	2.02503	1.03638	10	10	10	10	10	10	10	10	10	10	59.6542	129.747	4.66312	12.4453	50.5254	212.747	123.27	445.775	1.89367	0.303762	8.272924	0.7390378
529	1	-3003.91	-2844.41	-159.501	0.000270162	0.0008787	0.000922764	0.00117107	0.4096041	1.47212	4.96594	1.71299	1.15006	10	10	10	10	10	10	10	10	10	10	26.4353	43.7951	3.75824	24.1666	140.74	69.8594	103.321	173.524	2.08867	0.5174156	8.272924	0.7916346
530	1	-3023.81	-2843.45	-180.359	0.00023296	0.000499776	0.000899591	0.00122633	0.1141208	2.59253	2.01603	1.87864	0.940605	10	10	10	10	10	10	10	10	10	10	10.2237	88.3992	5.97941	143.12	187.324	6.3155	248.546	10.2522	3.89013	0.3966237	8.272924	0.2877306
531	1	-3010.03	-2839.93	-170.095	0.000279648	0.000745196	0.000964773	0.0010832	0.4212083	1.98655	5.05608	4.44508	1.0316	10	10	10	10	10	10	10	10	10	10	31.2419	29.0242	4.42492	114.77	116.212	153.561	116.824	72.6488	2.64724	0.5423711	8.272924	0.7766054
532	1	-3020.55	-2849.32	-171.232	0.000136406	0.00060825	0.000966665	0.00112979	0.1500304	1.54255	3.18976	2.96309	1.5701	10	10	10	10	10	10	10	10	10	10	3.33211	240.733	173.18	29.6815	338.101	179.474	28.1259	107.758	2.7614	0.2703566	8.272924	0.5549353
533	1	-3004.69	-2844.27	-160.425	0.00034051	0.000571218	0.00076027	0.000845512	0.1449589	0.800565	3.04682	2.29586	1.06902	10	10	10	10	10	10	10	10	10	10	4.02504	19.0263	36.4211	55.4909	16.3479	61.8299	9.9487	53.5189	1.96988	0.2963963	8.272924	0.4890712
534	1	-3022.31	-2848.73	-173.58	0.000496222	0.000669644	0.000844468	0.00146065	0.1556828	1.47079	3.75713	2.36166	1.16981	10	10	10	10	10	10	10	10	10	10	2.96175	21.2177	10.6627	37.2845	104.716	9.2789	7.46074	23.7747	6.45301	0.3053642	8.272924	0.5098267
535	1	-3019.9	-2848.32	-171.589	0.000276308	0.000888067	0.000774209	0.00122616	0.09614254	1.85123	3.56931	2.72888	1.24532	10	10	10	10	10	10	10	10	10	10	126.417	232.728	9.38853	13.6495	179.131	23.2833	7.08594	185.914	1.56428	0.1751301	8.272924	0.5489779
536	1	-3011.22	-2836.73	-174.493	0.000172509	0.000913321	0.000718692	0.00109635	1.356647	2.6669	3.91668	1.69391	1.35664	10	10	10	10	10	10	10	10	10	10	55.7848	40.3868	4.69647	9.1652	21.9454	123.849	462.327	10.6278	2.11971	0.9118798	8.272924	1.487748
537	1	-2985.18	-2836.31	-148.868	0.00030295	0.000722595	0.000902166	0.0012812	0.1806564	2.42799	3.12878	1.23659	1.23964	10	10	10	10	10	10	10	10	10	10	76.4173	26.839	2.89693	98.385	59.9328	7.85063	69.8215	41.3126	2.12266	0.2795667	8.272924	0.6462014
538	1	-3000.37	-2842.33	-158.036	0.000259016	0.00069638	0.00106096	0.00130478	0.1523446	1.80197	3.80475	2.89736	1.50795	10	10	10	10	10	10	10	10	10	10	28.6255	5.37135	2.64656	230.978	121.102	81.6035	296.208	68.3604	2.31775	0.2907868	8.272924	0.5239049
539	1	-2999.76	-2846.74	-153.021	0.000358396	0.000733586	0.00062717	0.00131531	0.5549159	2.54398	3.53786	2.35327	1.04658	10	10	10	10	10	10	10	10	10	10	8.60345	96.3725	3.10824	169.093	177.166	70.335	130.286	378.668	1.44573	0.7046786	8.272924	0.7874738
540	1	-2998.7	-2844.45	-154.252	0.000220075	0.000758709	0.000872843	0.00118517	0.65199	1.33893	3.24975	2.41269	1.18576	10	10	10	10	10	10	10	10	10	10	3.01347	448.675	2.56088	83.6649	110.877	12.001	452.404	36.4018	1.76228	0.6393043	8.272924	1.019843
541	1	-3005.42	-2844.05	-161.368	0.000308784	0.00103729	0.000874354	0.0012776	0.8558548	2.71851	2.37559	1.4377	1.02312	10	10	10	10	10	10	10	10	10	10	22.8777	141.072	3.13218	45.0513	79.3863	7.41897	15.6575	79.1908	2.31577	0.6658917	8.272924	1.285276
